timestamp,current,voltage,soc
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972.075947,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972.078616,53.8
4/13/2022 0:16,-0.2,972.003625,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.007125,53.8
4/13/2022 0:17,-0.2,972,53.8
4/13/2022 0:17,-0.2,972.043601,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.040125,53.8
4/13/2022 0:17,-0.2,972.0849281,53.8
4/13/2022 0:17,-0.2,972.0895268,53.8
4/13/2022 0:17,-0.2,972.0366562,53.8
4/13/2022 0:17,-0.2,972.0434412,53.8
4/13/2022 0:17,-0.2,972,53.8
4/13/2022 0:17,-0.2,972,53.8
4/13/2022 0:17,-0.2,972,53.8
4/13/2022 0:17,-0.2,972.0544486,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972.1,53.8
4/13/2022 0:17,-0.2,972,53.8
4/13/2022 0:17,-0.2,972,53.8
4/13/2022 0:17,-0.2,972.0639864,53.8
4/13/2022 0:17,-0.2,972.0137255,53.8
4/13/2022 0:17,-0.2,972.013093,53.8
4/13/2022 0:18,-0.2,972.060875,53.8
4/13/2022 0:18,-0.2,972,53.8
4/13/2022 0:18,-0.2,972.0890488,53.8
4/13/2022 0:18,-0.2,972.014125,53.8
4/13/2022 0:18,-0.2,972.0648315,53.8
4/13/2022 0:18,-0.2,972,53.8
4/13/2022 0:18,-0.2,972,53.8
4/13/2022 0:18,-0.2,972,53.8
4/13/2022 0:18,-0.2,972.0284381,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.0570984,53.8
4/13/2022 0:18,-0.2,972,53.8
4/13/2022 0:18,-0.2,972.0921642,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,971.930847,53.8
4/13/2022 0:18,-0.2,972,53.8
4/13/2022 0:18,-0.2,972.03398,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.0162921,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.1,53.8
4/13/2022 0:18,-0.2,972.0283406,53.8
4/13/2022 0:18,-0.2,971.9042184,53.8
4/13/2022 0:18,-0.2,972.0213525,53.8
4/13/2022 0:19,-0.2,972.0060606,53.8
4/13/2022 0:19,-0.2,971.9657224,53.8
4/13/2022 0:19,-0.2,972,53.8
4/13/2022 0:19,-0.2,972.1,53.8
4/13/2022 0:19,-0.2,972.1,53.8
4/13/2022 0:19,-0.2,972.1,53.8
4/13/2022 0:19,-0.2,972.0105919,53.8
4/13/2022 0:19,-0.2,972.0856608,53.8
